AUFNR,QMNUM,GSTRP,GLTRP,TPLNR,EQUNR,QMTXT,LTXTAUFK,AUART,ARBPL,ERNAM
4001789,20001789,2025-11-06 12:18:00+00:00,2025-11-06 14:09:00+0000,PGS-PR-LA4-RPL01,10004006,fallo sensor temp,PARO MENOR POR DESALINEACIÓN DE MATERIAL. AJUSTE RÁPIDO REALIZADO.,PM03,SUP-LINEA,SYS_SCADA
4001788,20001788,2025-11-06 15:52:00+00:00,2025-11-06 17:01:00+0000,PGS-PR-LA4-BAN01,10004001,FALLO SENS TEMP,PARO MENOR POR DESALINEACIÓN DE MATERIAL. AJUSTE RÁPIDO REALIZADO.,PM03,SUP-LINEA,OPR_T1
4001794,20001794,2025-11-07 02:32:00+00:00,2025-11-07 04:52:00+0000,PGS-PR-LA4-TDF01,10004005,micro-paro linea,equipo normalizado,PM03,OPR-TURNO,RFC_PM
4001792,20001792,2025-11-07 06:39:00+00:00,2025-11-07 08:38:00+0000,PGS-PR-LA4-INY01,10004004,Atasco - producto,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,OPR_T1
4001791,20001791,2025-11-07 17:56:00+00:00,2025-11-07 19:26:00+0000,PGS-PR-LA4-BAN01,10004001,MICROPARO,"ATASCO DE PRODUCTO EN LA LÍNEA, RESUELTO POR EL OPERARIO DE TURNO EN POCOS MINUTOS.",PM03,SUP-LINEA,SYS_IIOT
4001793,20001793,2025-11-07 21:32:00+00:00,2025-11-07 22:53:00+0000,PGS-PR-LA4-BAN01,10004001,Micro paro - operativo,idem anterior,PM03,OPR-TURNO,RFC_PM
4001798,20001798,2025-11-08 03:11:00+00:00,2025-11-08 05:10:00+0000,PGS-PR-LA4-TDF01,10004005,micro-paro linea,revisar en prox turno,PM03,OPR-TURNO,RFC_PM
4001797,20001797,2025-11-08 06:59:00+00:00,2025-11-08 09:18:00+0000,PGS-PR-LA4-INY01,10004004,FALLA DE SENSOR,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,OPR_T2
4001795,20001795,2025-11-08 09:57:00+00:00,2025-11-08 11:19:00+0000,PGS-PR-LA4-BAN01,10004001,REINICIO CICLO,Ver OT anterior. REINICIO CICLO,PM03,SUP-LINEA,SYS_IIOT
4001796,20001796,2025-11-08 14:36:00+00:00,2025-11-08 16:57:00+0000,PGS-PR-LA4-INY01,10004004,MICROPARO,sin observaciones,PM03,SUP-LINEA,SYS_IIOT
4000262,20000262,2025-11-08 21:22:48+00:00,2025-11-10 13:42:48+0000,PGS-PR-LA5-ENV01,10005002,MTTO PREVENTIVO,Se realizo la inspeccion visual y lubricacion de partes móviles segun plan de mantenimiento.,PM02,ELE-PREV,MEC_02
4001799,20001799,2025-11-09 08:30:00+00:00,2025-11-09 10:32:00+0000,PGS-PR-LA4-RPL01,10004006,FALLO SENS TEMP,"Intervencion rapida, sin repuestos",PM03,SUP-LINEA,OPR_T1
4000325,20000325,2025-11-09 09:04:05+00:00,2025-11-10 13:16:05+0000,PGS-PR-LA1-HRN01,10001001,problema quemador,Quemador principal con mezcla rica. Se ajustó válvula proporcional de gas.,PM01,TURNO-B,LGOMEZ
4001800,20001800,2025-11-10 11:26:00+00:00,2025-11-10 13:08:00+0000,PGS-PR-LA4-RPL01,10004006,ATSC PRODUCTO,SENSOR DE PROXIMIDAD SUCIO. SE LIMPIÓ Y SE REINICIÓ LA MARCHA.,PM03,SUP-LINEA,BAT_USER
4000128,20000128,2025-11-11 04:15:53+00:00,2025-11-11 05:54:53+0000,PGS-PR-LA4-RPL01,10004006,inspeccion rutina,Cambio de filtros y revisión de parametros de operacion estandar.,PM02,MEC-PREV,SYS_IIOT
4001801,20001801,2025-11-11 08:52:00+00:00,2025-11-11 11:39:00+0000,PGS-PR-LA4-TDF01,10004005,RST CICLO,"Intervencion rapida, sin repuestos",PM03,OPR-TURNO,SYS_IIOT
4001802,20001802,2025-11-11 12:16:00+00:00,2025-11-11 14:05:00+0000,PGS-PR-LA4-INY01,10004004,RESET CICLO PROD,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,BAT_USER
4000265,20000265,2025-11-11 12:45:14+00:00,2025-11-11 14:13:14+0000,PGS-PR-LA2-BAN01,10004001,MANTT PREVENTIVO PROG,Ver OT anterior. MANTT PREVENTIVO PROG,PM02,INSP-GEN,SYS_IIOT
4001803,20001803,2025-11-11 22:27:00+00:00,2025-11-11 23:42:00+0000,PGS-PR-LA4-BAN01,10004001,micro paro op.,micro paro op.. resuelto,PM03,OPR-TURNO,OPR_T1
4001804,20001804,2025-11-12 09:03:00+00:00,2025-11-12 10:47:00+0000,PGS-PR-LA4-RPL01,10004006,MICRO PARO OPER.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,SYS_SCADA
4001805,20001805,2025-11-12 09:14:00+00:00,2025-11-12 11:47:00+0000,PGS-PR-LA4-TDF01,10004005,m.paro oper,equipo normalizado,PM03,SUP-LINEA,SYS_IIOT
4000244,20000244,2025-11-12 21:40:09+00:00,2025-11-13 00:22:09+0000,PGS-PR-LA4-BUF01,10004002,INSP RUTINARIA,Cambio de filtros y revisión de parametros de operacion estandar.,PM02,INSP-GEN,RFC_PM
4000180,20000180,2025-11-13 08:10:31+00:00,2025-11-20 03:46:31+0000,PGS-PR-LA2-HRL01,10002001,Insp. de rutina,Insp. de rutina. resuelto,PM02,INSP-GEN,BAT_USER
4001808,20001808,2025-11-13 17:27:00+00:00,2025-11-13 20:19:00+0000,PGS-PR-LA4-ENV01,10004003,atasco producto,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,SYS_IIOT
4001806,20001806,2025-11-13 18:56:00+00:00,2025-11-13 21:42:00+0000,PGS-PR-LA4-TDF01,10004005,atasco menor,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,SYS_IIOT
4001807,20001807,2025-11-13 22:40:00+00:00,2025-11-14 00:51:00+0000,PGS-PR-LA4-INY01,10004004,micro-paro linea,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,SUP_LINEA
4000234,20000234,2025-11-14 02:04:16+00:00,2025-11-20 00:08:16+0000,PGS-PR-LA2-TF101,10002005,CAMBIO CONSUM,ok,PM02,ELE-PREV,AMARTINEZ
4001812,20001812,2025-11-14 04:10:00+00:00,2025-11-14 07:26:00+0000,PGS-PR-LA4-BUF01,10004002,RST CICLO,"MICRO-PARO SIN INTERVENCIÓN MECÁNICA MAYOR, EQUIPO RESETEADO DESDE HMI.",PM03,SUP-LINEA,OPR_T1
4001811,20001811,2025-11-14 15:17:00+00:00,2025-11-14 18:51:00+0000,PGS-PR-LA4-BUF01,10004002,sensor - fallo temporal,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,SUP-LINEA,SYS_IIOT
4001809,20001809,2025-11-14 18:13:00+00:00,2025-11-14 20:18:00+0000,PGS-PR-LA4-TDF01,10004005,sensor - fallo temporal,PARO MENOR POR DESALINEACIÓN DE MATERIAL. AJUSTE RÁPIDO REALIZADO.,PM03,OPR-TURNO,SYS_SCADA
4001810,20001810,2025-11-14 21:44:00+00:00,2025-11-14 23:46:00+0000,PGS-PR-LA4-INY01,10004004,ATASCO MENOR PROD.,SENSOR DE PROXIMIDAD SUCIO. SE LIMPIÓ Y SE REINICIÓ LA MARCHA.,PM03,SUP-LINEA,SYS_SCADA
4001815,20001815,2025-11-15 03:07:00+00:00,2025-11-15 05:49:00+0000,PGS-PR-LA4-BUF01,10004002,MICRO PARO OPER.,"ATASCO DE PRODUCTO EN LA LÍNEA, RESUELTO POR EL OPERARIO DE TURNO EN POCOS MINUTOS.",PM03,OPR-TURNO,SYS_SCADA
4001813,20001813,2025-11-15 09:12:00+00:00,2025-11-15 11:34:00+0000,PGS-PR-LA4-ENV01,10004003,REINICIO CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,BAT_USER
4001814,20001814,2025-11-15 11:36:00+00:00,2025-11-15 13:58:00+0000,PGS-PR-LA4-INY01,10004004,RST CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,OPR_T3
4001816,20001816,2025-11-15 21:14:00+00:00,2025-11-15 22:30:00+0000,PGS-PR-LA4-BAN01,10004001,atasco menor,SENSOR DE PROXIMIDAD SUCIO. SE LIMPIÓ Y SE REINICIÓ LA MARCHA.,PM03,OPR-TURNO,SYS_IIOT
4001818,20001818,2025-11-16 00:44:00+00:00,2025-11-16 02:10:00+0000,PGS-PR-LA4-BAN01,10004001,atasco producto,SENSOR DE PROXIMIDAD SUCIO. SE LIMPIÓ Y SE REINICIÓ LA MARCHA.,PM03,SUP-LINEA,SYS_IIOT
4001820,20001820,2025-11-16 15:48:00+00:00,2025-11-16 18:05:00+0000,PGS-PR-LA4-ENV01,10004003,RST CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,SYS_SCADA
4001817,20001817,2025-11-16 16:09:00+00:00,2025-11-16 17:50:00+0000,PGS-PR-LA4-RPL01,10004006,ATSC PRODUCTO,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,RFC_PM
4001819,20001819,2025-11-16 18:28:00+00:00,2025-11-16 20:03:00+0000,PGS-PR-LA4-BAN01,10004001,FALLA DE SENSOR,"Intervencion rapida, sin repuestos",PM03,OPR-TURNO,RFC_PM
4001821,20001821,2025-11-17 22:22:00+00:00,2025-11-18 01:33:00+0000,PGS-PR-LA4-BUF01,10004002,ATASCO MENOR PROD.,revisar en prox turno,PM03,OPR-TURNO,RFC_PM
4001822,20001822,2025-11-18 18:27:00+00:00,2025-11-18 20:07:00+0000,PGS-PR-LA4-RPL01,10004006,MICRO PARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,RFC_PM
4001823,20001823,2025-11-18 23:56:00+00:00,2025-11-19 02:39:00+0000,PGS-PR-LA4-ENV01,10004003,sensor - fallo temporal,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,OPR_T1
4001825,20001825,2025-11-19 08:18:00+00:00,2025-11-19 11:00:00+0000,PGS-PR-LA4-TDF01,10004005,ATSC PRODUCTO,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,OPR_T3
4001824,20001824,2025-11-19 08:46:00+00:00,2025-11-19 10:16:00+0000,PGS-PR-LA4-BAN01,10004001,atasco menor,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,RFC_PM
4001826,20001826,2025-11-19 14:29:00+00:00,2025-11-19 16:18:00+0000,PGS-PR-LA4-INY01,10004004,atasco menor,SENSOR DE PROXIMIDAD SUCIO. SE LIMPIÓ Y SE REINICIÓ LA MARCHA.,PM03,SUP-LINEA,OPR_T1
4001827,20001827,2025-11-20 15:28:00+00:00,2025-11-20 17:40:00+0000,PGS-PR-LA4-INY01,10004004,REINICIO CICLO,idem anterior,PM03,SUP-LINEA,SYS_SCADA
4001829,20001829,2025-11-21 02:14:00+00:00,2025-11-21 03:33:00+0000,PGS-PR-LA4-BAN01,10004001,ATASCO MENOR PROD.,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,SYS_IIOT
4001828,20001828,2025-11-21 08:56:00+00:00,2025-11-21 11:19:00+0000,PGS-PR-LA4-ENV01,10004003,Falla sens. prox,Falla sens. prox - sin novedad,PM03,SUP-LINEA,BAT_USER
4001830,20001830,2025-11-22 19:50:00+00:00,2025-11-22 22:27:00+0000,PGS-PR-LA4-ENV01,10004003,MICROPARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,OPR_T2
4001832,20001832,2025-11-23 15:44:00+00:00,2025-11-23 17:08:00+0000,PGS-PR-LA4-BAN01,10004001,MICRO PARO OPER.,MICRO PARO OPER. - sin novedad,PM03,OPR-TURNO,BAT_USER
4001831,20001831,2025-11-23 23:47:00+00:00,2025-11-24 02:25:00+0000,PGS-PR-LA4-BUF01,10004002,atasco menor,Ver OT anterior. atasco menor,PM03,SUP-LINEA,SYS_IIOT
4001836,20001836,2025-11-24 00:42:00+00:00,2025-11-24 03:46:00+0000,PGS-PR-LA4-BUF01,10004002,ATASCO L4,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,OPR_T3
4001834,20001834,2025-11-24 09:50:00+00:00,2025-11-24 11:05:00+0000,PGS-PR-LA4-BAN01,10004001,FALLO SENS TEMP,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,SYS_IIOT
4001835,20001835,2025-11-24 14:28:00+00:00,2025-11-24 16:17:00+0000,PGS-PR-LA4-RPL01,10004006,atasco menor,Se normalizo. OK,PM03,OPR-TURNO,BAT_USER
4001833,20001833,2025-11-24 17:04:00+00:00,2025-11-24 18:15:00+0000,PGS-PR-LA4-BAN01,10004001,Micro paro - operativo,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,SUP_LINEA
4001837,20001837,2025-11-25 02:31:00+00:00,2025-11-25 05:08:00+0000,PGS-PR-LA4-ENV01,10004003,MICROPARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,RFC_PM
4001838,20001838,2025-11-26 08:54:00+00:00,2025-11-26 11:03:00+0000,PGS-PR-LA4-INY01,10004004,atasco menor,equipo normalizado,PM03,OPR-TURNO,SYS_IIOT
4001840,20001840,2025-11-26 09:01:00+00:00,2025-11-26 11:58:00+0000,PGS-PR-LA4-BUF01,10004002,m.paro oper,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,SYS_SCADA
4001839,20001839,2025-11-26 22:09:00+00:00,2025-11-27 01:43:00+0000,PGS-PR-LA4-BUF01,10004002,atasco menor,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,BAT_USER
4001842,20001842,2025-11-27 10:46:00+00:00,2025-11-27 13:37:00+0000,PGS-PR-LA4-ENV01,10004003,MICROPARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,RFC_PM
4001841,20001841,2025-11-27 11:17:00+00:00,2025-11-27 14:24:00+0000,PGS-PR-LA4-BUF01,10004002,FALLA DE SENSOR,FALLA DE SENSOR - sin novedad,PM03,SUP-LINEA,SYS_SCADA
4001843,20001843,2025-11-27 11:52:00+00:00,2025-11-27 14:41:00+0000,PGS-PR-LA4-BUF01,10004002,Rst. de ciclo,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,SUP-LINEA,OPR_T3
4001844,20001844,2025-11-27 14:22:00+00:00,2025-11-27 16:54:00+0000,PGS-PR-LA4-BUF01,10004002,atasco producto,equipo normalizado,PM03,SUP-LINEA,OPR_T2
4001845,20001845,2025-11-28 16:43:00+00:00,2025-11-28 19:21:00+0000,PGS-PR-LA4-TDF01,10004005,FALLA DE SENSOR,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,SUP-LINEA,SYS_SCADA
4001846,20001846,2025-11-29 11:32:00+00:00,2025-11-29 14:03:00+0000,PGS-PR-LA4-TDF01,10004005,ATASCO MENOR PROD.,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,SYS_IIOT
4001847,20001847,2025-11-30 04:02:00+00:00,2025-11-30 06:30:00+0000,PGS-PR-LA4-TDF01,10004005,micro paro op.,"ATASCO DE PRODUCTO EN LA LÍNEA, RESUELTO POR EL OPERARIO DE TURNO EN POCOS MINUTOS.",PM03,OPR-TURNO,RFC_PM
4001848,20001848,2025-12-01 20:32:00+00:00,2025-12-01 22:43:00+0000,PGS-PR-LA4-RPL01,10004006,MICROPARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,BAT_USER
4001849,20001849,2025-12-02 18:55:00+00:00,2025-12-02 20:31:00+0000,PGS-PR-LA4-BAN01,10004001,MICRO PARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,OPR_T1
4001850,20001850,2025-12-03 07:28:00+00:00,2025-12-03 09:38:00+0000,PGS-PR-LA4-TDF01,10004005,FALLA DE SENSOR,Ver OT anterior. FALLA DE SENSOR,PM03,OPR-TURNO,SYS_SCADA
4001851,20001851,2025-12-03 09:26:00+00:00,2025-12-03 10:44:00+0000,PGS-PR-LA4-BAN01,10004001,m.paro oper,"ATASCO DE PRODUCTO EN LA LÍNEA, RESUELTO POR EL OPERARIO DE TURNO EN POCOS MINUTOS.",PM03,OPR-TURNO,RFC_PM
4000365,20000365,2025-12-04 00:00:00+00:00,2025-12-04 02:38:00+0000,PGS-PR-LA3-TDF01,10004005,Fuga refrig.,sin observaciones,PM01,TURNO-C,MEC_03
4001853,20001853,2025-12-04 13:50:00+00:00,2025-12-04 15:05:00+0000,PGS-PR-LA4-BAN01,10004001,reinicio de ciclo HMI,equipo normalizado,PM03,SUP-LINEA,BAT_USER
4001852,20001852,2025-12-04 23:32:00+00:00,2025-12-05 01:53:00+0000,PGS-PR-LA4-TDF01,10004005,Rst. de ciclo,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,SYS_IIOT
4001854,20001854,2025-12-05 03:03:00+00:00,2025-12-05 04:56:00+0000,PGS-PR-LA4-INY01,10004004,Atasco - producto,SENSOR DE PROXIMIDAD SUCIO. SE LIMPIÓ Y SE REINICIÓ LA MARCHA.,PM03,OPR-TURNO,OPR_T1
4001855,20001855,2025-12-05 17:37:00+00:00,2025-12-05 20:11:00+0000,PGS-PR-LA4-ENV01,10004003,SENSOR FALLA,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,RFC_PM
4001856,20001856,2025-12-05 20:58:00+00:00,2025-12-05 22:51:00+0000,PGS-PR-LA4-RPL01,10004006,fallo sensor temp,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,SUP-LINEA,SYS_SCADA
4001857,20001857,2025-12-06 05:31:00+00:00,2025-12-06 07:16:00+0000,PGS-PR-LA4-INY01,10004004,FALLA DE SENSOR,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,RFC_PM
4001859,20001859,2025-12-06 17:04:00+00:00,2025-12-06 19:32:00+0000,PGS-PR-LA4-ENV01,10004003,REINICIO CICLO,"MICRO-PARO SIN INTERVENCIÓN MECÁNICA MAYOR, EQUIPO RESETEADO DESDE HMI.",PM03,SUP-LINEA,RFC_PM
4001860,20001860,2025-12-06 19:25:00+00:00,2025-12-06 22:00:00+0000,PGS-PR-LA4-BUF01,10004002,reinicio de ciclo HMI,reinicio de ciclo HMI. resuelto,PM03,SUP-LINEA,SYS_SCADA
4001858,20001858,2025-12-06 23:11:00+00:00,2025-12-07 01:51:00+0000,PGS-PR-LA4-BUF01,10004002,RST CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,OPR_T1
4001861,20001861,2025-12-07 05:39:00+00:00,2025-12-07 08:21:00+0000,PGS-PR-LA4-BUF01,10004002,m.paro oper,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,SYS_IIOT
4000068,20000068,2025-12-07 23:16:31+00:00,2025-12-18 19:24:31+0000,PGS-PR-LA1-MZC01,10003003,INSPECCION,CAMBIO DE FILTROS Y REVISIÓN DE PARÁMETROS DE OPERACIÓN ESTÁNDAR.,PM02,ELE-PREV,SYS_IIOT
4001863,20001863,2025-12-08 03:36:00+00:00,2025-12-08 07:01:00+0000,PGS-PR-LA4-BUF01,10004002,MICRO PARO,ok,PM03,SUP-LINEA,SYS_SCADA
4001862,20001862,2025-12-08 08:01:00+00:00,2025-12-08 10:08:00+0000,PGS-PR-LA4-ENV01,10004003,FALLO SENS TEMP,Se normalizo. OK,PM03,SUP-LINEA,OPR_T1
4001864,20001864,2025-12-09 03:59:00+00:00,2025-12-09 06:10:00+0000,PGS-PR-LA4-INY01,10004004,atasco menor,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,SYS_IIOT
4001865,20001865,2025-12-09 08:08:00+00:00,2025-12-09 09:47:00+0000,PGS-PR-LA4-RPL01,10004006,atasco producto,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,SUP_LINEA
4000175,20000175,2025-12-09 19:04:30+00:00,2025-12-09 21:19:30+0000,PGS-PR-LA4-INY01,10004004,MTTO PREVENTIVO,Ver OT anterior. MTTO PREVENTIVO,PM02,MEC-PREV,MRODRIG
4001866,20001866,2025-12-10 00:24:00+00:00,2025-12-10 03:28:00+0000,PGS-PR-LA4-BUF01,10004002,micro-paro linea,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,OPR_T2
4001868,20001868,2025-12-10 00:42:00+00:00,2025-12-10 02:16:00+0000,PGS-PR-LA4-RPL01,10004006,REINICIO CICLO,"MICRO-PARO SIN INTERVENCIÓN MECÁNICA MAYOR, EQUIPO RESETEADO DESDE HMI.",PM03,OPR-TURNO,RFC_PM
4001867,20001867,2025-12-10 16:33:00+00:00,2025-12-10 19:34:00+0000,PGS-PR-LA4-BUF01,10004002,Atasco - producto,SENSOR DE PROXIMIDAD SUCIO. SE LIMPIÓ Y SE REINICIÓ LA MARCHA.,PM03,SUP-LINEA,RFC_PM
4001869,20001869,2025-12-11 20:09:00+00:00,2025-12-11 22:05:00+0000,PGS-PR-LA4-TDF01,10004005,Atasco - producto,revisar en prox turno,PM03,OPR-TURNO,SYS_IIOT
4001870,20001870,2025-12-12 21:00:00+00:00,2025-12-12 23:02:00+0000,PGS-PR-LA4-RPL01,10004006,RESET CICLO PROD,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,SYS_IIOT
4001871,20001871,2025-12-13 01:21:00+00:00,2025-12-13 03:15:00+0000,PGS-PR-LA4-INY01,10004004,fallo sensor temp,sin observaciones,PM03,OPR-TURNO,SYS_IIOT
4000268,20000268,2025-12-13 20:19:50+00:00,2025-12-23 13:05:50+0000,PGS-PR-LA2-CRM01,10002002,AJUSTE Y CALIB.,LIMPIEZA PROFUNDA DE COMPONENTES Y VERIFICACIÓN DE AISLAMIENTOS ELÉCTRICOS.,PM02,MEC-PREV,MEC_02
4001872,20001872,2025-12-13 23:29:00+00:00,2025-12-14 01:34:00+0000,PGS-PR-LA4-ENV01,10004003,Rst. de ciclo,Ver OT anterior. Rst. de ciclo,PM03,SUP-LINEA,BAT_USER
4000326,20000326,2025-12-14 02:50:32+00:00,2025-12-15 05:38:32+0000,PGS-PR-LA1-HRN01,10001001,FALLA QUEMADOR,revisar en prox turno,PM01,TURNO-B,MEC_01
4001874,20001874,2025-12-14 03:35:00+00:00,2025-12-14 06:07:00+0000,PGS-PR-LA4-BUF01,10004002,Falla sens. prox,"Intervencion rapida, sin repuestos",PM03,OPR-TURNO,SYS_SCADA
4001873,20001873,2025-12-14 06:16:00+00:00,2025-12-14 08:03:00+0000,PGS-PR-LA4-RPL01,10004006,ATSC PRODUCTO,"Intervencion rapida, sin repuestos",PM03,SUP-LINEA,OPR_T3
4001875,20001875,2025-12-14 10:33:00+00:00,2025-12-14 12:41:00+0000,PGS-PR-LA4-ENV01,10004003,reinicio,"Intervencion rapida, sin repuestos",PM03,SUP-LINEA,SYS_IIOT
4001878,20001878,2025-12-15 05:25:00+00:00,2025-12-15 07:32:00+0000,PGS-PR-LA4-RPL01,10004006,FALLA SENS. OPTICO,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,SUP-LINEA,BAT_USER
4001877,20001877,2025-12-15 08:34:00+00:00,2025-12-15 12:00:00+0000,PGS-PR-LA4-BUF01,10004002,reinicio de ciclo HMI,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,SUP-LINEA,OPR_T2
4001879,20001879,2025-12-15 08:56:00+00:00,2025-12-15 11:05:00+0000,PGS-PR-LA4-ENV01,10004003,FALLA SENS. OPTICO,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,BAT_USER
4000189,20000189,2025-12-15 09:27:38+00:00,2025-12-15 11:27:38+0000,PGS-PR-LA4-RPL01,10004006,Insp. de rutina,Cambio de filtros y revisión de parametros de operacion estandar.,PM02,MEC-PREV,JCASTRO
4001876,20001876,2025-12-15 17:59:00+00:00,2025-12-15 19:32:00+0000,PGS-PR-LA4-BAN01,10004001,RST CICLO,revisar en prox turno,PM03,SUP-LINEA,OPR_T1
4000327,20000327,2025-12-15 18:02:52+00:00,2025-12-17 00:14:52+0000,PGS-PR-LA1-HRN01,10001001,FALLA RESISTENCIA TERM.,sin observaciones,PM01,TURNO-B,FDIAZ
4001880,20001880,2025-12-16 16:08:00+00:00,2025-12-16 18:44:00+0000,PGS-PR-LA4-ENV01,10004003,ATASCO PROD,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,RFC_PM
4001881,20001881,2025-12-16 17:09:00+00:00,2025-12-16 19:15:00+0000,PGS-PR-LA4-RPL01,10004006,reinicio de ciclo HMI,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,SUP-LINEA,SYS_SCADA
4001884,20001884,2025-12-17 06:37:00+00:00,2025-12-17 08:19:00+0000,PGS-PR-LA4-RPL01,10004006,MICRO PARO OPER.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,OPR_T3
4001883,20001883,2025-12-17 11:15:00+00:00,2025-12-17 13:25:00+0000,PGS-PR-LA4-INY01,10004004,ATSC PRODUCTO,SENSOR DE PROXIMIDAD SUCIO. SE LIMPIÓ Y SE REINICIÓ LA MARCHA.,PM03,OPR-TURNO,RFC_PM
4001882,20001882,2025-12-17 13:00:00+00:00,2025-12-17 14:30:00+0000,PGS-PR-LA4-BAN01,10004001,micro paro op.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,SUP_LINEA
4000217,20000217,2025-12-17 19:44:33+00:00,2025-12-18 14:53:33+0000,PGS-PR-LA1-AGR01,10009003,CALIB. Y AJUSTE,Limpieza profunda de componentes y verificacion de aislamientos eléctricos.,PM02,ELE-PREV,PLOPEZ
4001885,20001885,2025-12-17 22:55:00+00:00,2025-12-18 00:26:00+0000,PGS-PR-LA4-BAN01,10004001,ATSC PRODUCTO,SENSOR DE PROXIMIDAD SUCIO. SE LIMPIÓ Y SE REINICIÓ LA MARCHA.,PM03,SUP-LINEA,BAT_USER
4001886,20001886,2025-12-18 19:38:00+00:00,2025-12-18 21:36:00+0000,PGS-PR-LA4-INY01,10004004,micro-paro linea,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,BAT_USER
4001887,20001887,2025-12-19 02:55:00+00:00,2025-12-19 05:37:00+0000,PGS-PR-LA4-ENV01,10004003,micro paro op.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,SYS_SCADA
4000273,20000273,2025-12-19 15:36:11+00:00,2025-12-19 18:52:11+0000,PGS-PR-LA4-BUF01,10004002,CAMBIO DE CONS.,"Intervencion rapida, sin repuestos",PM02,INSP-GEN,RFC_PM
4000067,20000067,2025-12-19 17:18:24+00:00,2025-12-19 18:35:24+0000,PGS-PR-LA3-BAN01,10004001,MTO PREV. PROGRAMADO,sin observaciones,PM02,INSP-GEN,LGOMEZ
